Subject ,Age,Sex,ChoiceCondition,ExcCondition,leftprice,rightprice,response,resPrice,chosentype,rt,social over non ,nonsocial over social ,friends over fam,fam over s/o,s/o over friends,fam over friends,friends over s/o,s/o over fam,enjoy,ums avg,ums aff,ums int,person,thing,P-T,OPC sum,sns online support,sns online victim,sns in person victim,bis,bas drive,bas fun,bas reward responsiveness,iri sum,iri pt,iri fantasy, iri empathy,iri personal distress,rse,aq,mspss avg,mspss sig other,mspss fam,mspss friend,bad-good,sad-happy,tense-relaxed,accepted-rejected,,,"%socia, chosen total",%social chosen pre,%social chosen post,$pre social (SvNS & SvS),$Pre nonsocial,$post social(SvN & SvS),$post nonsocial,$pre total,$post total,$social total,$nonsocial total,Spre social (SvNS),$Post social (NvS),% Change Pre-Post,$Pre SvS,$Post SvS,$Social Total (SvNS)
exc19,18,0,1,0,0.05,0.02,2,0.02,1,1.301037583,4,4,5,3,5,3,2,4,6,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,0,0.01,0.04,NA,NA,NA,NA,4,4,5,3,5,3,2,4,6,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,0,0.01,0.02,1,0.01,1,2.518416689,4,4,5,3,5,3,2,4,6,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,0,0.02,0.04,NA,NA,NA,NA,4,4,5,3,5,3,2,4,6,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.05,0.03,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.03,0.03,1,0.03,1,2.334473106,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.03,0.05,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.01,0.01,2,0.01,1,1.751170278,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.05,0.02,2,0.02,0,2.017688133,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.02,0.05,1,0.02,1,1.90126873,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.05,0.03,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.05,0.02,2,0.02,1,0.950785364,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.02,0.05,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.01,0.02,1,0.01,0,0.884053342,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.01,0.03,1,0.01,1,1.984513553,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.03,0.05,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.02,0.05,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.01,0.05,1,0.01,0,1.151518243,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.01,0.05,1,0.01,0,2.66812917,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.01,0.04,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.01,0.03,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.04,0.05,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.04,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.04,0.03,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.03,0.04,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.02,0.03,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.04,0.02,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.05,0.03,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.05,0.02,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.02,0.03,1,0.02,0,2.118534005,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.02,0.02,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.03,0.02,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.04,0.04,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.05,0.01,2,0.01,1,1.051781145,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.02,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.05,0.01,2,0.01,0,1.935427055,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.05,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.04,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.01,0.04,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.03,0.02,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.03,0.03,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.02,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.02,0.02,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.01,0.05,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.03,0.01,2,0.01,0,1.519215069,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.04,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.05,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.04,0.03,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.02,0.04,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.01,0.02,1,0.01,1,1.167660002,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.03,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.02,0.04,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.01,0.05,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,0,1,0.01,0.04,1,0.01,1,1.718806206,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.05,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.02,0.05,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.04,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.01,0.02,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.05,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.03,0.05,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.02,0.03,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.03,0.02,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.01,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.03,0.01,2,0.01,1,1.517967582,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.05,0.02,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.01,0.03,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.02,0.02,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.04,0.03,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.02,0.01,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.04,0.02,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.03,0.03,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
exc19,18,0,1,1,0.05,0.02,NA,NA,NA,NA,4,3,5,3,4,2,5,3,7,2.05,2.22,1.9,25,12,13,53,30,18,20,21,12,11,12,70,16,15,21,18,24,20,5.25,4.75,6,5,7,7,4,7,,,0.556,0.567,0.533,0.46,0.24,0.14,0.09,0.7,0.23,0.62,0.31,0.27,0.12,0.034,0.19,0.02,0.39
